text,label
National Grid Major Storm Alerts by Text.  Text NGSTORM to 50101. https://www1.nationalgridus.com/PowerOutageMap-RI-RES … #Providence #RI @nationalgridus,
@LegendaryWriter That is the most up-to-date information.,
ôl ə twit′ər   @all_a_twitt_r #p2 is out! http://bit.ly/byuI0X  ▸ Top stories today via @nationalgridus @nicolebelle,
"RT @massgovernor: Our #cleanenergy economy grew 11.2% over past yr. Sector employs 71,523 ppl at 4,995 firms. http://goo.gl/7KU3M  #mapoli",
CL&P: 99% of State to Have Power Back By Monday http://bit.ly/pHMgsv  via http://outside.in/06040,
Dirty,
jk just lost power at megs dorm...,
RT @justingraeber @nationalgridus power outage map for #Stoughton is saying power should be back u... http://bit.ly/HvpjyK  #mypowerisout,
My power is still on and popping  better stay like this,
"@st0ut717 @nationalgridus Social media gives unhappy people a public voice to vent their frustrations. Takes a calm, cool head to ""take it.""",
I'm out in a lightening storm.,
@nationalgridus - do u have any updates on the Randolph MA area? I have seen no mention or been able to get an update by phone. TY,
"Epic's new video game engine power will 'shock,' exec says http://to.ly/c9fx",
Seems the worst is over! Here's hoping. We kept power but have no phone/TV or Internet. Going to bed and keeping everyone in our thoughts,
stillll haven't got out my car because of the nonsense outside.  plus side: i can see the end of the storm to my left.,
Crews are on their way from as far away as Michigan to support NSTAR's restoration after the historic October Nor'easter.,
"@susiestowe_3 Haha, no power here across the street.",
Wtf.... the power goes off in the dorm and now theres nothing to do,
If you ever feel powerless remember you can take control of any situation. Just make everyone around you feel awkward. Instant power.,
I wanna meet #marcyreed so I can smack her ass and tell her to keep up the good work @nationalgridus #ngridisajoke,
strong winds and isolated power outages are possible today... .the strongest winds will likely occur in a 3 to 4 h... http://j.mp/Wunydl,
Billing screw up being THEY DID NOT SEND ME A BILL. @nationalgridus,
"@ThePrestigeLook haha yes we can. Are you Workin on Thursday? I wanna go to the beach, it's supposed to storm every other day",
"#Middletown #Middletown #Malloy: take pics now, document storm damage http://patch.com/A-l432",
Wish I had friends who visit I'm in the mood to cook up a storm,
"@CallMe_Dadode yeah and the line where he says some shit about how money, power and respect don't make you real at all.",
dear nyc please clean up the garbage.. we have another storm upon us!,
"When I was in college, ""blackout in a can"" meant something different.",
What’s the lowest cost #energy source? National report from @ACEEEdc shows its #energyefficiency! http://bit.ly/LKSAL5 ,
Attorney General: Renewable Power Driving Up Massachusetts Prices - http://bit.ly/A5pAYb  #beaconhill #Boston #Massachusetts,
@nationalgridus update the power restore list for towns please!,
"What if investors asked 4 social well-being including reproductive rights, as part of sovereign credit status? #genderlensinv",
@wearenotmartha You could try cooking tapas style and stop if/when we lose power.,
"“Expose yourself to your deepest fear; after that, fear has no power, and the fear of freedom shrinks and vanishes. You are free.”",
"""@ladyquietstorm: #phuckthisNewEnglandweather ""/this storm weak!!!",
The Billerica Police Daily is out! http://bit.ly/jV8i6G  ▸ Top stories today via @cbsboston @Robert_Mills @nationalgridus,
@Power_Lloyd @joshlikegermany @taint_chakra Because I can listen to as many artists as fit into my day?,
“@KnowTheAquarius: #Aquarius will hold a grudge as long as they stubbornly want to. No one holds the power to convince them otherwise.”,
Boston in the dark... Power outage!,
Yup i sure did. Lol @Quiet_Storm_21,
"@nationalgridus. Within a window of 24 hrs when will we get power in E Greenwich, RI? A week's  outward projection is humorous!",
Do you know who loves this kind of thing? Looters. #blackout #hideyourtreasure,
As long as I don't lose power I'm all set.,
@nationalgridus called to say need meter reading from us or will charge penalty. I entered reading 3 days ago online. Cust Serv not helpful.,
@antikanueva We are aware of Barnstead. Trees down on Parade. Thanks for you patience.,
RT @nationalgridus #NH update: New Hampshire restoration has been completed.,
@PeachesPatel you still got a soldier on your side gurl,
@nationalgridus I don't see Delanson-thousand acre road on the map - should all neighbor call? I don't want to overload the system anymore,
"Dig safe! Whether you’re planning a home improvement, planting a tree or installing a fence. Here’s what u need 2 know http://bit.ly/HUxhDN ",
Snowed In Part Deux: Gourmet Meals from Storm Rations http://bit.ly/i53B0v via http://outside.in/07644,
"@single_mom the site was revamped. Try refresh; or, clear ur browser. call 800.662.7764 if it still fails.",
@nationalgridus has been 24 hours .... still in the dark  when will this no power thing be over  #iNEEDpower,
"Winter Storm Watch issued for West Medford, MA http://countyma.net/weather/middlesex/west_medford/warnings/?type=094&start=1326231300&end=1326260700 …",
RT @nationalgridus: #NY Update: We're working with area officials to provide dry ice free of charge. Locations here http://bit.ly/qurLlC ,
"hey @nationalgridus, before you solicit me for Cool Plus coverage, consider a) I don't own this home & b) there is no cooling system. #waste",
@nationalgridus have been without gas after sandy STILL. Need natgrid to come just turn it back on we have a baby here too.,
Former Giant Lawrence Taylor seeking media blackout in child support case http://bit.ly/hFmT4g via http://outside.in/07666,
Bout to power clean up doe,
Iight let's go..!!! Action time.!! 2 hour nap and then power hour haha I'll be back tomorrow.! Don't bother me.! http://4sq.com/seWyhz,
Blackout during Monday night football,
"...aaand then there's that ugly, disjointed power play to reel me back to reality.",
RT @nationalgridus #NY: Text KIND to 27722 to donate $5 (tax-deductible) to Neighborhood Heating Fund. Details here http://bit.ly/x663E3 ,
"My apartment is running on a generator because workmen accidentally dug up our power line.  Annoying, and a bit noisy, but free electricity!",
@philipjkjames good luck today!! I'll be on 88th and 1st drinking bloody marys handing out power gels! #INGNYCM,
"My inner child out in full force. ""with great power comes great responsibility"" #spiderman https://twitter.com/AAJorgensen/status/137023260893257728/photo/1pic.twitter.com/8QiU4BV1",
Read The @lowfoot/Smart-Grid  Times ▸ today's top stories via @nationalgridus @smartpower_org @uncle_vito ▸ http://paper.li/lowfoot/smart-grid …,
Community matters! Interdependence is powerful. Sisterhood & mentoring at @girls_inc equips girls to achieve more than if alone.,
@BkNorthLt we will know when that happens because you will announce a twitter blackout,
@nationalgridus thank you! We're in MA and still waiting....,
"@nationalgridus all fine and dandy you are ""reaching hard to reach areas"" of ri ....i live in suburban west warwick.  can i have power now?",
Please everyone be safe in the storm! Hopefully power stays on,
They evacuated the coast so people who lived there SURVIVE this storm. WHY ON EARTH would you go to the beach during the Hurricane....,
"We’re proud! PG&E, National Grid Ranked Best Utilities for Investing in #EnergyEfficiency via @GreenBiz http://bit.ly/trcyIu  @nationalgridus",
"There were actually 2 issues in Manch. 1st was cleared, 2nd is affecting ~1200 customers. Crews are working on it presently.",
Liiiiilttttle too much power strut..must be blaring runway music,
@Ross_Nicol @nationalgridus  we should gather at their offices tomorrow if we have answer 2nite,
"#Westerly #RI update: 350+ workers are behind the scenes focused on shutting off gas meters, making repairs, expediting restoration.",
"Power Electronics M... - #Kokomo , IN (http://tinyurl.com/739f75x ) Get Mechanical Engineer Jobs #MechanicalEngineer #jobs #job #GetAllJobs",
Lost in the Ozone...: Deputy Mayor Stephen Goldsmith and His Flaky Ideas Doom New York During Storm - NY Daily News http://goo.gl/5BoUt,
I have money and power on my mind and the only way to get there is through furthering my education.#tunnelvision,
"@nationalgridus Any info on 
West Street in Northboro MA ??",
"RT @nationalgridus: Customers, we’re here to help if you have #outage questions. Visit Outage Central for info http://bit.ly/fDBCNe @7News",
"Va mobile home builder helping storm victims: ROCKY MOUNT, Va. (AP) — A mobile home manufacturer's Virginia facility... http://dlvr.it/2cTy4N",
@nationalgridus,
"RT @nationalgridus: Please Retweet. To report an outage, call 1-800-465-1212 in #MA & #RI and 1-800-867-5222 in #NYC & #UNY.",
Ok I'm done. Power just blinked,
Sprint Getting The BlackBerry “Monaco” Storm 3 And “Montana” Bold Touch By The End Of Q2 2011? | BlackBerryRocks.com - http://bit.ly/h7ajPF,
Town Meeting Should Turn Off Solar Power Amendment http://bit.ly/AdOBM6  via http://outside.in/02472,
Boylston #blackout #backbay #boston   @ The Other Side Cafe http://instagr.am/p/ILduH2vLVc/,
Emergency repairs Manchester- Hanover St area. Hope to have service restored ~ 1hr. Thanks !,
"power came back on as I was leaving school, so school tomorrow  @dwightproblems",
The power of a Parent Coordinator http://bit.ly/fz2i16 via http://outside.in/11414,
If you can make me laugh and make me take time out of my day for you that means you must have some sort of power over me.,
Power Out After Transformer Explosion on Brookline's Walnut Street - http://bit.ly/Stm6aH  #Brookline #Massachusetts,
@hoodiefootie1 We have been made aware outage in Barrington. That area seems hard hit based on numbers. Once information is available I...,
@BostonDotCom Thank you for the retweet. Safety guidelines for customers are here http://bit.ly/rw3pmj ,
really??? my building just lost power. WTF! can they please spend my $500 a month of maintenance on some god damn generators?!,
@SweetAnges I'm guessing you're back...? We had a tree down in an off-road location. Thanks for your patience!,
@nationalgridus We got power last night so thank you. What people want isn't how many w/o power. Need ETA on restore like NStar is doing.,
"Waiting for Obama to take the stage, need to believe again. Leaders are rare.",
Power outage... (@ Newark Liberty International Airport (EWR)  w/ 28 others) http://4sq.com/fQk1Ue,
Nothing like losing power while doing laundry & computer backups. Grr...,
.@nationalgridus gave me false hope. It is 9:41 pm and there is no way the gasman is coming to turn on my stove. 12 hours STUCK waiting.,
@MosTroSiTy_CoOp yah. Sill no power,
This no power shit better not last 2much longer!!,
Winter Storm Warning issued December 29 at 2:24PM EST until December 30 at 7:00AM EST by NWS Boston http://twitzip.com/alerts/57183,
"Go Egypt! For the past three days, the revolt against Mr Mubarak has been one of unadulterated people-power, galvanised by the internet...",
Power's on in Westerly! Thanks @nationalgridus!,
So after all the abuse at the hands of his father tyler puts him up in a house and send him a monthly check. Who has the power now:),
Day 2 without power light said could take up to 2 to 3 days Smh,
"@nationalgridus power out on Lake View Dr, north Grafton, MA",
"@simonehill At the most, we expect the entire restoration effort to go into next weekend.",
Ultimate Marvel Vs Capcom 3. (@ GameStop (Power To The Gamer)) http://4sq.com/sjthVu,
.@nationalgridus wasted 2 days of my life w/their shitty customer service personnel. I'm a native American + my English is perfect.,
@CityYear plans to honor #MartinLutherKing with a day of service next January #ShareYourEnergy #Inspire,
"RT @Dri24: Hold fast, like an anchor in the storm",
I don't WANT power! Go away,
"I can understand how this happens, what I can't understand is why @nationalgridus did not try to prevent this over the summer!",
@ebmonson Saw your tweet. Let us know if we can assist you today.,
"RT @nationalgridus: For those who cannot access the Internet, emergency contact info is as follows: To report outages: 1-800-465-1212",
Wow manhattan is really being catched by the storm. Me and @andrewxhill at The office http://yfrog.com/o0xy5mmj,
"@nationalgridus When will power be restored to Post Rd, Wakefield, Rhode Island? Please reply.",
"@jpitkin Not yet, but we will share info as we receive it. Are there community resources for Lowell residents to use?",
Riding out the storm (@ Terhune House) http://4sq.com/SoXn8t,
Winter Storm Watch issued December 24 at 3:27PM EST until December 26 at 7:00PM EST by NWS Indianapolis http://twitzip.com/alerts/56047,
Fight the power! #Egypt,
Really @nationalgridus?! $2.25 to pay with a debit card?!,
Is the Area Ready for Another Winter Storm? http://bit.ly/fAIM2z via http://outside.in/10036,
"“@bentleyu: Congrats to President Larson who has been named to @BBJNewsroom's ""Power 50""! http://bit.ly/UTT3Nt ”",
"Taliban militants storm government building in Afghanistan, killing at least 7 in 6-hour firefight - @latimes http://lat.ms/yDtQU0 ”",
Power Outage in Town of Binghamton http://bit.ly/dTarBn via http://outside.in/13790,
@nationalgridus I wonder if service would improve if we had the option to switch electric companies?,
RT @nationalgridus: Community support continues w/employees working side-by-side w/local officials & community orgs. to help those in the...,
RT @nationalgridus Helping students & schools succeed: National Grid $1 million to support the great work of @CityYear http://bit.ly/LrFa6b ,
"@nationalgridus Without power in the Galeville area of Liverpool, Ny #toodamnhotforthis",
@nationalgridus #MA NOT ME!,
"Just saw first @nationalgridus on south shore, hope they come to norwell soon, or atleast by halloween",
@nationalgridus It's past midnight and may I remind you my power is still out..,
I'm the only one awake in my house so if the power goes out now... Im gonna cry,
@nationalgridus I think you need to follow me before I can DM you,
Is @nationalgridus ready for the storm? or it will be the same slow-motion-sloth reaction as last year? #nationalgreedus #newengland,
PLAYIN SOME POWER CHORDS ON ELECTRIC GUITAR PRETENDING IM BADASS,
Haven't lost power yet #thankgod,
Maybe I can avoid this week's snow storm...,
Letter to the Editor: NSTAR to Present Sherborn New Plans for Emergency Storm Responses http://bit.ly/wWi1dI  via http://outside.in/02492,
"@nationalgridus. PWR restored, silvermine rd- W.Boxford...",
"Oil prices are high, but your heating costs don't have to be. Switch from oil to natural gas heat to save http://bit.ly/HvkE1x  #MA #RI #NY",
"Most of the shops in Manchester is without power. Traffic signals not working. Electric cables lying road. 
Long queues in gas stations,",
Not sure why but officer roder just kicked or hit the barricade and moved it forward.Power trip? #ows #dinnerwithbarack http://twitpic.com/7mdiyx,
@live315 That is a HUGE #fail for @nationalgridus. Just awful.,
"Per. 4 HW: do at least #3 and 4 on KE/PE calcs.  Per. 2&3 HW: none. Tuesday Unit Test on Work, Power and Energy.",
"Winds and rain are picking up on the Cape and Martha's Vineyard, but so far, all's well. More to come on Hurricane Earl in the morning.",
#Quincy Mayor blasts @nationalgridus for response to Irene. See article soon on www.boston.com/quincy,
"Be prepared. If you depend on life support equipment, register as a life support customer by calling 1-800-322-3223.",
The power of advertising.  Who else could go for a pair of red pumps right about now?  #amirig  @ Pinche Taqueria http://instagr.am/p/V0xm-/,
"There is power in gratitude to heal us spiritually, emotionally, and relationally.",
"Money & the power, power & the money.",
@nationalgridus please put power back martin st warren cant handle any more board games,
"@cherrybina so sorry about your power and what you're going through. Wish I could offer a drinking game, movie night, ANYthing.",
Just finished watching Preahers wife I need my tape of her singing to the troops after desert storm,
@nationalgridus you always want my money so I would always like my power!!,
"@nationalgridus wondering when Bay Road in Easton, Ma 02375 will be cleared up and running again?",
We have a great partner in @BNMC RT @EDNationalGrid @NationalGridUS & @BNMC Form Unique #Energy Partnership http://bit.ly/u0nvLn ,
"I'm at Blackout Central (aka haus of gaga) (W. Quackenbush Ave., Dumont) http://4sq.com/rVKOQr",
#RI customers: Our EnergyWise program helps you make smart decisions about #energy use & can reduce your bill http://bit.ly/IqpMS3 ,
hope my power doesn't go out,
Please visit out Outage Central for the latest information on outages and restorations http://bit.ly/oJatG9  #MA #NH #NY #RI,
Crazy how the sun can be shining yet it feels like their Is a storm around you,
"Daqui a pouco, power walk no mall!! Missão: Comprar um belo presente de Dia dos Namorados pro fofo!! Se ele pelo menos me desse uma dica...",
@DrDirty_bitch1 I came home to no power and I don't even have my truck=(,
"RT @chernova For FedEx, operating an electric car is 75% cheaper/mile than a gas car, said CEO Fred Smith. #eis12#ev",
Every storm runs out of rain,
"@ronit_b @thebrandi @thegoldston @silentxmedia can't knock you, that's gloat worthy. Power to the Persie.",
"#RI: We support the Rhode Island Good Neighbor Energy Fund. You can, too. Visit http://bit.ly/uA065z ",
Storm Postpones Wednesday Recycling Pickup http://bit.ly/fgK3YS via http://outside.in/07079,
"Without Power, But Not Without Warmth http://bit.ly/fbDICj via http://outside.in/06040",
"Southeast #MA & South Shore customers: Helicopters will inspect power lines next week. If you “like” this idea, visit http://on.fb.me/IAyX4h ",
RT @nationalgridus: Thank you @RedCross of Northeastern #NY for the Good Neighbor Award we’ll be receiving tomorrow in #Troy...,
Storm Socks Towns In The Wallet - http://bit.ly/hZaIpW #Meriden #Connecticut,
"I just ""fixed"" my Aunts new phone that she said stopped working after a week... I fixed it by pressing the power button to turn it on",
Sorry for the repost but:  Officer reports NatGrid- #nationalgridus -on Sunrise Ave fixing downed wires. Power... http://fb.me/1gPGaPwcr ,
If you lose power keep refrigerator & freezer doors shut: food will stay 6-9 hours in a refrigerator without spoiling.,
"Stop by our booth at @SaratogaCoFair for live line demos, a photo booth, and more! 
#SCF2012 http://ow.ly/i/MJfx ",
Got paid today! Then paid @Macys @ATT @nationalgridus and #salliemae... broke again,
"@nationalgridus power outage in Attleboro, MA. Bliss Ave on Seekonk line.",
"@brian_carton Brian, please share your location so we can look into your situation.",
"@ineffable3 No, NEVER! She has the power and money to tell them to go fuck themselves. She doesn't because she's a hack and it's apparent",
dis power bouta put me out,
"I'm at Mudspot (307 E 9th St., btwn 1st and 2nd, New York) w/ 5 others http://4sq.com/gpIwhZ",
"Field Service Technician - Power - #Boston , MA (http://tinyurl.com/cawqxe5 ) Get Pipefitter Jobs #Pipefitter #jobs #job #GetAllJobs",
@nationalgridus any update on Northampton/Florence?,
@nationalgridus no workers in Foxborough MA at all! What's the deal?,
@abnormalbrain You're welcome.,
Morning twitterverse - see link for latest outage totals http://ow.ly/6gkKZ 29k customers impacted #nhirene,
Stocking up for this wicked big storm (@ Market Basket w/ 3 others) http://4sq.com/U9labo,
"@BennyMo70 if I was to bet Monday night would be the best night for no work, that's when the storm will be its worst",
"Shoot the puck on the power play and good things happen. So simple, bout time the Rangers figured this out",
Give it up for @nationalgridus workers! http://patch.com/A-gszt #westford,
@Sojourners speaking truth to power never grows old! http://bit.ly/fqAl2S,
"@nationalgridus Plainville, #MA East Bacon St between Rte 1 & 1A and all side streets isn't listed on your map.  Any word?",
@nationalgridus never mind! Was able to report online.,
RT @nationalgridus Thanks @ENERGY for this top 10 list of tips to save #energy and money this summer. http://bit.ly/N4huSp ,
Tips on staying cool AND saving energy: http://ow.ly/ccwV5 ,
Dreading going to work where everyone is going to be stocking up on food in preparation for the storm...,
Great 1st day of #African #Drumming @CCSU! Here's a pic of the calm before the storm :-) #musiced #musedchat #artsedpic.twitter.com/1CAzkFMM,
#NY residents: “Like” the great new video from @HeartShare http://bit.ly/MiUghj  and help make dreams come true.,
"RT @nationalgridus: Over 1,400 crews active in #MA. 3/4's of total outages restored. Complete restoration anticipated by Fri, 11/2. #Sandy",
Walking across the bridge wearing a Star Wars shirt and carrying a power supply. I'm being so judged right now.,
Letter to the Editor: Communication Lacked After Storm http://bit.ly/v4G64Z  via http://outside.in/07652,
I'm at WINTER STORM WATCH http://4sq.com/hZl3JQ,
Omw to the hood,
Blasting the heat for a couple mins so when the power goes out I'll be toasty warm :),
Kind of impressive: @Twitzipcom managed to squat on twitter handles for US zip codes.  Then what? They use outside.in to power feeds.,
"@nationalgridus snowing out and cold, no power yet! Thanks for nothing.",
@csiswim Thank you for reporting this. We will alert our crews.,
Menino thanks Bostonians following Back Bay blackout: Boston Mayor Thomas Menino thanked Boston residents and th... http://bit.ly/zejso8,
"ConEd rep's on NY1 & just gave a working definition of ""downtown"": S. of Bklyn Bridge, E. of Bwy. Power might be shutdown if flooding #Irene",
@nationalgridus bless u 4 still tweeting. Lost power an hour ago & calling it a night. Know ya'll working to get my power back ASAP.,
RT @nationalgridus Chat w/the star - @ENERGYSTAR - Kick off the Change the World campaign from 2-3 p.m. today on Twitter #ENERGYSTARchat,
Money and power we want it all,
"Met a @nationalgridus employee today who hasn't been home since the storm. He lives in LI, has been sleeping in truck working 20 hr shifts.",
"In honor of Dr. King's birthday, I'm going to do everything in my power to be less of a dick. For the next five minutes.",
"Power came back last night--woo hoo! Thank you,  @nationalgridus!!!",
"Home sweet home, power back and everything.",
Is it weird that when ever there's a thunder lightning storm I instantly sit on my porch,
I can't believe I am going out in this storm. #fuckit,
Stay clear of downed lines and report outages to 18006627764. Crews are working on outages if local weather conditions are safe #nhirene,
"Just got off the phone with @nationalgridus, very helpful! Thanks!!",
Kill yourself,
Just saw @rockyvotolato and @mattpondpa at Bowery Ballroom. Quite the power couple! I wish they always toured together.,
"@jsward12 You're welcome. Please stay safe around any downed lines, wires or trees.",
@carlpierce Our FAQ answers your question and more http://bit.ly/vojkDO ,
@nationalgridus any chance of crews in Bolton today? Outage central yesterday said we'd have power by midnight. It lied.,
On Thurs: Our New Energy Supply and its Opportunities for WNY-free event at the Partnership http://www.thepartnership.org/HomeLinks/events … @energymark @nationalgridus,
@o_u_nada You're welcome! Glad to hear your power is restored #Boston #MA,
"Winter Storm Warning issued for Quincy, MA http://norfolk.countyma.net/weather/quincy/warnings/?type=024&start=1330578420&end=1330607700 …",
@nationalgridus what is the RTE for #ma north andover boston st?,
@swflower thanks for your support!,
"Official National Grid Twitter accounts: @nationalgriduk in the UK, or @nationalgridus and @NGPowerofAction in the US. #followfriday",
See what happens when they don't make a big deal out of a storm #noreaster,
Power went out in the middle of #eurocup2012 #final. Where's @nationalgridus ?,
Yes! MT @ncarterinc don't make it hard for customers to pay you. (@nationalgridus your online billing system is too clunky. it's 2012 guys!),
"RT @NYGovCuomo: #NYS POWER #OUTAGE update 10PM: 1,374,312 NYers without power #Sandy",
@nationalgridus nice recovery! Thanks for keeping the town up and running!,
"Good idea/bad execution @nationalgridus w/Irene text program. Next time try giving updates vs. restoration, pat self on back messages.",
$89 for Six Sessions and T-shirt at Pure Power Boot Camp ($283 Value). Choose from Two Locations. http://bit.ly/efMGb5 via Groupon for 10310,
@nationalgridus We lost power in Randolph MA,
#NY customers: Help a neighbor in need. Text KIND to 27722 to donate $5 to @HeartShare http://bit.ly/ya2iyq ,
". @ewancwatt Well, Jack Warner is gone (from FIFA, at least), and it wouldn't get through ExCo. UEFA won't give up power. @PatrickRuffini",
@clevenbrown Saw your tweet. Tweet us back if we can help you today.,
@nationalgridus is going to have a lot of power outages to fix when it comes to Sandy,
the power of meditation by a few decreases crime rate 25% in all of D.C. over a month... http://www.alltm.org/pages/crime-arrested.html … @rickelandry +&-energies exist,
You can get text alerts about #sandy from @nationalgridus by texting STORM to 64743,
@diversityjrnl Thank you!,
"SmartWatt, @nationalgridus and @PriceChopper team up on large energy-savings project at freezer warehouse via Fox News http://bit.ly/CN7K5 ",
wintry mix expected across southern new england from wednesday afternoon into thursday night... ...winter storm watc... http://j.mp/y2jMY5,
@snwbdrhoon whens ur birthday? Im buying you a generator. Im sick of hearing of your power outages. Seriously tho I hope it comes back soon,
@healthyhappier @nyrr Which one?? Did you power up the hill?,
"@nationalgridus yes, you are ""on twitter"" but you have to provide real info, not just ""thank you for your patience"" Hiding = PR disaster",
RT @hesconsumer: Your refrigerator uses more energy than any other kitchen appliance. Choose an #energyefficient one! http://ht.ly/gdXci ,
@nationalgridus especially if you have your customer service to tell you to check online for status.  WITHOUT POWER CANT GO ONLINE!!!!,
Were the rangers on a power play didn't look like it at all,
@nationalgridus lines down on chestnut rd & cranberry rd in dracut. any etr for that area of town?,
Cooking up a storm! (@ My Kitchen) [pic]: http://4sq.com/sww8Cp,
"With Irene barreling up the coast, I'm pretty sure there's a power outage in our future - @NationalGridUS, please be ready #hurricane",
@jessg2004 Your town and nearby towns appear to have been hit the hardest...,
The original power rangers were the best,
"View from Commonwealth and Mass Ave: In addition to the #blackout, there's dry lightening sporadically over Cambridge. #2012apocolypse?",
Sloppy wx ahead. NWS Winter Storm Watch for NH: http://psnh.info/gEVu7K,
"Onother snow storm had struck NYC. As heavier it gets, the more of His greatness is reminded. http://twitpic.com/3u7b5p",
JUST GOT POWER BACK FUCK,
@nationalgridus so I guess we're not even close? Will This will be like the ice storm over again? I have toddler and very pregnant wife.,
there is only one calm  in the storm it's GOD,
Please visit Outage Central for the latest ETRs & safety info http://bit.ly/oJatG9  #MA #NH #NY #RI,
@nationalgridus #foxboro I think we should start tweeting NatGrid management home addresses so we can go there and shower and shave!,
Probably shouldn't have showered during that storm... Oops,
Major storm damage at Mothers and Babies Perinatal Network http://bit.ly/k9R2I3 via http://outside.in/13905,
"65,000 people without power 24,000 are in allen county #TeamAmish",
"RT @gffab8: #GLOBALFOUNDRIES to participate on @SaratogaEDC, @SEFCU, & @nationalgridus panel tomorrow on Tech Valley's innovative ecosystem",
Our lights are out except 2 LED night lights for the kids #earthhour Join Us!,
Dere's gonna be snow storm startin frm 2day till 2mao..ah!!thnk God..I pray dere is no skool 2mao..den I'm not goin for dah 4hrs class..,
Storm is brewing. #weather #travel http://campl.us/bFEe,
@kimguilfoyle @ericbolling @DanaPerino @greggutfeld @RobertGBeckel @5pm @FNTheFive Hope you put @nationalgridus on blast! #incompetence,
"I just heard our big weather system called an ""I-90 storm"" -- but with no explanation of if that's a good thing or a bad thing.",
I'm afraid that if I tweet how this is a lame storm then a car will blow into my house or something.,
@lukekurtis and it's getting worse. If it freezes 2nite and keeps this up we'll have a North GA ice storm!,
Flight was cancelled. Soooo I stayed another night in Boston. Off to the airport to try and beat the snow storm. :),
"""@ScorpioAreUs: Scorpios are extremely ambitious, persistent and determined which is shown through a power hungry, controlling attitude.""",
"@velvetbarstool Unfortunately the practice is rife in sport,religion, government etc. Power breeds perversion.Sanduskys a drop in the ocean.",
Morning all - crews worked overnight and will continue today. Currently 88k customers impacted. Big push today!,
RT @j3juliano @nationalgridus informs-and gains insight from-customers in #Worcester #smartmeters pilot http://bit.ly/OSo0yU ,
@socko5167 Thanks for letting us know!,
RT @stemconnector: 6/5 #STEMdaily is out- Top Stories from #Venus @BayerMSMS @nationalgridus @NASA @NSTA @sophia http://buff.ly/z3I4yO  #STEM,
"#MA customers: Residential natural gas customers will see a 13% reduction starting May 1
http://bit.ly/wXqg7F ",
"Over 2,300 SU neighborhood residents w/out power since 3:30am @nationalgridus expects #blackout until 6:45am http://twitpic.com/6kojxb ",
"And @nationalgridus said let there be light, and there was light, and it was good. pic.twitter.com/koUC4oL5",
@nationalgridus take some of your revenue and upgrade your shitty infrastructure in New England. #nationalgridsucks,
Why did the power just go out at my house? #fb,
Hella mad bout that storm!! It better not rain tomorrow I'm tryna hit up the beach!!!,
I turn my tv off when I go 2 sleep but I may want 2 keep it on just n case I lose power overnight & I'm snoozed,
Thanks for the #GreenTips @ecomagination!,
And just in case anyone was wondering... My house still doesn't have power,
No fucking classes tomorrow!?? Fuck yes TIME TO BLACKOUT,
Our crews follow a specific restoration process. Watch to learn the details: http://bit.ly/S7wcey  #Sandy,
Aqua Master watches set to shoot video on power 105.1 with DJ Charlamagne.. Get ready for something special.,
@nationalgridus go c Elaine at redbarn in S'boro who just got power bk since Sat. stayed w/sick child @ shelter #whatiswrongw/u?,
@tracyself Our most current restoration data shows Avon being restored between 9/2 and 9/4.,
@Jandrisista cool what is it?  Working down street power soon,
"MIT exceeded by 30% the 1st-year goal of Efficiency Forward, an energy efficiency initiative begun with NSTAR in 2010. http://bit.ly/hMnbOH",
“@GrouponLive: Agree? RT @SInow: NFL Power Rankings: 1) Falcons 2) Texans 3) Bears 4) 49ers 5) Giants:Falcons 1? Not that good...,
@nationalgridus why'd U let change in UR street address mess w e-pymnts from banks? Should be seamless U incompetent customer hating idiots,
"We’re so proud Newsweek has named Northeast Utilities, NSTAR’s parent company, the number one green utility in the U.S. http://bit.ly/SstOzU ",
RT @RhinoSilver: Indie #music feel the power!  Check out the indie music & videos on rhinosilver.com http://myloc.me/j43vi,
"Anyone wanna sublet for my roommate this summer? Need chill friend mid-May (I think) to end of August, $700/month covers all but power & web",
@clankwise We do not yet have an ETR for Sturbridge. We will share one as soon as it is available.,
@Dpierce_43 let's gooooooo. #tequila #blackout #blackoutmore,
“@JeanetteJenkins: You give power to the things you choose to focus on. Please remember that everything doesn't deserve your attention.”,
Is anyones power still out #seriousquestion,
Are you ready for some football this weekend.  Sunny days ahead. The storm(s) gone.  Please visit @RestoreShorepic.twitter.com/NKAsgUnn,
"@nationalgridus Second guessing my decision to convert to gas. 6 days of no hot water is ridiculous. 1"" of snow too much for them today.",
"""@nationalgridus: #NY: You could win Nets tickets through our contest w/ @HeartShare. Text WIN to 27722 or visit http://bit.ly/ynt9Qy """,
Check it out: video of restoration efforts from #nhirene http://ow.ly/6hR2B,
"We're working on the transmission line-related power outage in Cambridge.  The number of customers currently affected is 13,000.",
#Westerly #RI: Thank you for your patience during repairs & relighting process. We understand the inconvenience this may have caused you.,
"My brother ""how awk is that, the shows called blackout & the first people who got out were black..?"" YOU RACIST FUCK! #LOLZ",
"iPad 2 feels quite different than the chunkier iPad 1. It's so thin that the connecters are slanted, and the power button sticks out.",
@skyword headquarters are closed today due to the approaching storm.  Our team will be WFH as power/communications permit.  Stay safe all.,
RT @WooferOC: The accidental blackout. Gets me everytime. http://myloc.me/owOFg,
#MA #Attleboro @nationalgridus @attleboropatch Construction workers in South Attleboro. Yet to see National Grid...,
